"PLEASE do not sort this page, it will break the scripts (But manually add stuff where appropriate)",,,,Can be completed with v1.2.x data. Leave the class columns empty.
Class (Reference only) added to help with organizing efforts. Be nice and add them as you go.
,Game,,Server,Changed,,Client Duplicates
class (for reference only),Reference,class (for reference only),Reference,Name,Notes,188
a (PathPoint),func_1179_a,,func_730_a,isAssigned,Returns true if this point has already been assigned to a path,,[1]
a (PathPoint),func_1180_a,,func_731_a,distanceTo,Returns the linear distance to another path point
GuiScreen,func_6447_a,*,*,setWorldAndResolution,"Causes the screen to lay out its subcomponents again. This is the equivalent of the Java call Container.validate()"
GuiIngame,func_552_a,*,*,addChatMessage,"Adds a chat message to the list of chat messages. Args: msg"
EntityRenderer,func_4138_g,*,*,orientCamera,"sets up player's eye (or camera in third person mode)"
EntityRenderer,func_4139_a,*,*,setupCameraTransform,"sets up projection, view effects, camera position/rotation"
EntityRenderer,func_4137_h,*,*,updateFogColor,"calculates fog and calls glClearColor"
Material,func_4130_f,*,*,setBurning,"Set the canBurn bool to True and return the current object."
ItemStack,func_1090_a,*,*,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
ItemStack,func_1091_a,*,*,getItem,"Returns the object corresponding to the stack."
ItemStack,func_1092_a,*,*,hitEntity,"Calls the corresponding fct in di"
ItemStack,func_1093_a,*,*,useItemRightClick,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
ItemStack,func_1094_d,*,*,getMaxDamage,"Returns the max damage an item in the stack can take."
ItemStack,func_1095_a,*,*,getDamageVsEntity,"Returns the damage against a given entity."
ItemStack,func_1096_b,*,*,readFromNBT,"Read the stack fields from a NBT object."
ItemStack,func_1098_a,*,*,getStrVsBlock,"Returns the strength of the stack against a given block."
GuiDeleteWorld,func_584_c,*,*,selectWorld,"Gets the selected world."
GuiDeleteWorld,func_585_j,*,*,initGui2,"Adds the "delete world" and "cancel" buttons to the screen."
Packet,func_325_a,*,*,getNewPacket,"Returns a new instance of the specified Packet class."
ScaledResolution,func_902_b,*,*,getScaledHeight,"*"
ScaledResolution,func_903_a,*,*,getScaledWidth,"*"
PlayerController,func_6471_a,*,*,sendUseItem,"Notifies the server of things like consuming food, etc..."
PlayerController,func_6470_c,*,*,sendBlockRemoving,"Notifies the server of your progress in removing a block"
PlayerController,func_6476_a,*,*,flipPlayer,"Flips the player around. Args: player"
Minecraft,func_6271_a,*,*,startGame,"Starts the game: initializes the canvas, the title, the settings, etcetera."
EntityGhast,func_6389_d,*,*,getLivingSound,"Returns the sound this mob makes while it's alive."
LoadingScreenRenderer,func_593_a,*,*,setLoadingProgress,"Updates the progress bar on the loading screen to the specified amount. Args: loadProgress"
BlockSnow,func_220_a_,*,*,harvestBlock,"Called when the player destroys a block with an item that can harvest it"
LoadingScreenRenderer,func_595_d,*,*,displayLoadingString,"Displays a string on the loading screen supposed to indicate what is being done currently."
ModelBoat,func_864_b,*,*,render,"Sets the models various rotation angles then renders the model."
Minecraft,func_6265_t,*,*,clickMiddleMouseButton,"Called when the middle mouse button gets clicked"
EntityGhast,func_6394_f_,*,*,getHurtSound,"Returns the sound this mob makes when it is hurt."
EntityGhast,func_6393_h,*,*,getSoundVolume,"Returns the volume for the sounds this mob makes."
EntityGhast,func_6390_f,*,*,getDeathSound,"Returns the sound this mob makes on death."
TexturePackBase,func_6480_b,*,*,closeTexturePackFile,"Closes the zipfile associated to this texture pack. Does nothing for the default texture pack."
EntityPlayerSP,func_9372_a_,*,*,setHealth,"Updates health locally."
EntityClientPlayerMP,func_9375_Q,*,*,sendInventoryChanged,"Send a inventory changed message to the server if the current inventory has been modified."
BlockPressurePlate,func_217_b,*,*,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
World,func_695_a,*,*,canBlockBePlacedAt,"Returns true if the specified block can be placed at the given coordinates, optionally making sure there are no entities in the way.  Args: blockID, x, y, z, ignoreEntities"
EntityPlayerSP,func_452_a,*,*,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
EntityPlayerSP,func_453_a,*,*,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
TileEntity,func_478_g,*,*,getBlockType,"Gets the block type at the location of this entity (client-only)."
Packet22Collect,func_327_a,*,*,readPacketData,"Abstract. Reads the raw packet data from the data stream."
TileEntity,func_479_f,*,*,getBlockMetadata,"Returns block data at the location of this entity (client-only)."
BlockReed,func_303_h,*,*,checkBlockCoordValid,"Checks if current block pos is valid, if not, breaks the block as dropable item. Used for reed and cactus."
MCHashTable,func_1061_a,*,*,addKey,"Adds a key and associated value to this map"
MCHashTable,func_1060_f,*,*,grow,"Increases the number of hash slots"
MCHashTable,func_1062_a,*,*,getSlotIndex,"Computes the index of the slot for the hash and slot count passed in."
EntityPlayer,func_446_a,*,*,joinEntityItemWithWorld,"Joins the passed in entity item with the world. Args: entityItem"
EntityPlayerSP,func_445_l,*,*,displayWorkbenchGUI,"Displays the crafting GUI for a workbench."
EntityPlayer,func_444_a,*,*,dropPlayerItemWithRandomChoice,"Drops an itemstack from the player with a flag that is passed in that can be set to true to instead drop it in a random direction from the player instead of where the player is facing. Args: itemStack, dropRandom"
EntityPlayer,func_449_a,*,*,dropPlayerItem,"Drops an item for a player. Args: itemStack"
EntityPlayer,func_448_u,*,*,destroyCurrentEquippedItem,"Destroys the currently equipped item from the player's inventory."
NetClientHandler,func_849_b,*,*,disconnect,"Disconnects the network connection."
Minecraft,func_6243_a,*,*,clickMouse,"Called whenever the mouse is clicked. Button clicked is 0 for left clicking and 1 for right clicking. Args: buttonClicked"
Minecraft,func_6246_i,*,*,runTick,"Runs the current tick."
TileEntity,func_476_a,*,*,addMapping,"Adds a new two-way mapping between the class and its string name in both hashmaps."
TileEntity,func_477_c,*,*,createAndLoadEntity,"Creates a new entity and loads its data from the specified NBT."
Material,func_876_e,*,*,getBurning,"Returns if the block can burn or not."
Material,func_879_d,*,*,getIsLiquid,"Returns if blocks of these materials are liquids."
BlockCrops,func_270_i,*,*,getGrowthRate,"Gets the growth rate for the crop. Setup to encourage rows by halving growth rate if there is diagonals, crops on different sides that aren't opposing, and by adding growth for every crop next to this one (and for crop below this one). Args: x, y, z"
NextTickListEntry,func_899_a,*,*,comparer,"Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID."
Tessellator,func_992_a,*,*,startDrawing,"Resets tessellator state and prepares for drawing (with the specified draw mode)."
SoundPool,func_1118_a,*,*,getRandomSoundFromSoundPool,"gets a random sound from the specified (by name, can be sound/newsound/streaming/music/newmusic) sound pool."
PositionTexureVertex,func_1115_a,*,*,setTexturePosition,"*"
SoundPool,func_1116_a,*,*,getRandomSound,"Gets a random SoundPoolEntry."
MathHelper,func_1110_d,*,*,floor_float,"Returns the greatest integer less than or equal to the float argument"
Chunk,func_1000_a,*,*,addEntity,"Adds an entity to the chunk. Args: entity"
Chunk,func_1021_b,*,*,getBlockMetadata,"Return the metadata corresponding to the given coordinates inside a chunk."
Chunk,func_1022_a,*,*,setBlockID,"Sets a blockID for a position in the chunk. Args: x, y, z, blockID"
EntityPlayerSP,func_4052_a,*,*,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
EntityPlayerSP,func_461_a,*,*,sendChatMessage,"Sends a chat message from the player. Args: chatMessage"
EntityPlayer,func_463_a,*,*,attackTargetEntityWithCurrentItem,"Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity"
World,func_642_a,*,*,rayTraceBlocks,"*"
World,func_645_a,*,*,rayTraceBlocks,"*"
RenderBlocks,func_1240_m,*,*,renderBlockFence,"Renders a fence block at the given coordinates"
RenderBlocks,func_1244_a,*,*,renderBottomFace,"Renders the given texture to the bottom face of the block. Args: block, x, y, z, texture"
BlockPortal,func_260_c,*,*,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
MaterialLogic,func_881_b,*,*,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
MathHelper,func_1108_b,*,*,floor_double,"Returns the greatest integer less than or equal to the double argument"
ItemStack,func_1102_e,*,*,copy,"Returns a new stack with the same properties."
ItemStack,func_1100_b,*,*,useItemOnEntity,"Uses the stack on the entity."
ItemStack,func_1101_b,*,*,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
EntityPlayer,func_4044_a,*,*,damageEntity,"Deals damage to the entity. If its a EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount"
Path,func_1034_a,*,*,addPoint,"Adds a point to the path"
Path,func_1035_a,*,*,changeDistance,"Changes the provided point's distance to target"
Path,func_1038_a,*,*,clearPath,"Clears the path"
Path,func_1039_c,*,*,isPathEmpty,"Returns true if this path contains no points"
GameSettings,func_6519_a,*,*,loadOptions,"Loads the options from the options file. It appears that this has replaced the previous "loadOptions""
EntityCreeper,func_419_b,*,*,onDeath,"Called when the mob's health reaches 0."
EntityLiving,func_415_z,*,*,spawnExplosionParticle,"Spawns an explosion particle around the Entity's location"
EntityLiving,func_416_a,*,*,rayTrace,"Performs a ray trace for the distance specified and using the partial tick time. Args: distance, partialTickTime"
EntityLiving,func_417_b,*,*,updateRotation,"Arguments: current rotation, intended rotation, max increment."
Packet,func_326_b,*,*,getPacketId,"Returns the ID of this packet."
Packet,func_324_b,*,*,readPacket,"Read a packet, prefixed by its ID, from the data stream."
World,func_637_a,*,*,getEntityPathToXYZ,"Returns a path between an entity and XYZ coords"
Packet22Collect,func_322_a,*,*,writePacketData,"Abstract. Writes the raw packet data to the data stream."
Packet22Collect,func_323_a,*,*,processPacket,"Passes this Packet on to the NetHandler for processing."
Packet,func_321_a,*,*,addIdClassMapping,"Adds a two way mapping between the packet ID and packet class."
Packet,func_328_a,*,*,writePacket,"Writes a packet, prefixed by its ID, to the data stream."
Packet22Collect,func_329_a,*,*,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
NBTTagCompound,func_748_a,*,*,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
NBTTagCompound,func_749_a,*,*,setShort,"Stores a new NBTTagShort with the given short value into the map with the given string key."
NBTTagCompound,func_743_k,*,*,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
NBTTagCompound,func_744_a,*,*,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
NBTTagCompound,func_745_d,*,*,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_746_c,*,*,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_747_a,*,*,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
Chunk,func_1007_c,*,*,canBlockSeeTheSky,"Returns whether is not a block above this one blocking sight to the sky (done via checking against the heightmap)"
Chunk,func_1009_b,*,*,setBlockMetadata,"Set the metadata of a block in the chunk"
Chunk,func_1008_a,*,*,getBlockID,"Return the ID of a block in the chunk."
EntityTNTPrimed,func_409_i,*,*,explode,"*"
Chunk,func_1025_a,*,*,getSavedLightValue,"Gets the amount of light saved in this block (doesn't adjust for daylight)"
NBTTagCompound,func_759_j,*,*,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
NBTTagCompound,func_758_a,*,*,setInteger,"Stores a new NBTTagInt with the given integer value into the map with the given string key."
NBTTagCompound,func_753_l,*,*,getTagList,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
NBTTagCompound,func_752_g,*,*,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_751_b,*,*,hasKey,"Returns whether the given string has been previously stored as a key in the map."
NBTTagCompound,func_750_a,*,*,setLong,"Stores a new NBTTagLong with the given long value into the map with the given string key."
NBTTagCompound,func_757_h,*,*,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_756_e,*,*,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
NBTTagCompound,func_755_i,*,*,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
NBTTagCompound,func_754_a,*,*,setString,"Stores a new NBTTagString with the given string value into the map with the given string key."
SoundManager,func_339_d,*,*,tryToSetLibraryAndCodecs,"Tries to add the paulscode library and the relevant codecs. If it fails, the volumes (sound and music) will be set to zero in the options file."
SoundManager,func_335_a,*,*,onSoundOptionsChanged,"Called when one of the sound level options has changed."
*,*,Packet1Login,func_72_a,processPacket,"Passes this Packet on to the NetHandler for processing."
*,*,Packet1Login,func_71_a,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
*,*,Packet1Login,func_70_a,readPacketData,"Abstract. Reads the raw packet data from the data stream."
*,*,ItemStack,func_579_a,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
*,*,ItemStack,func_576_b,getMaxStackSize,"Returns maximum size of the stack."
*,*,ItemStack,func_575_b,readFromNBT,"Read the stack fields from a NBT object."
*,*,ItemStack,func_574_a,getStrVsBlock,"Returns the strength of the stack against a given block."
*,*,ItemStack,func_572_a,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
*,*,ItemStack,func_571_c,getMaxDamage,"Returns the max damage an item in the stack can take."
*,*,ItemStack,func_570_a,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
*,*,ChunkProviderServer,func_376_d,loadChunk,"loads or generates the chunk at the chunk location specified"
*,*,NBTTagCompound,func_399_a,setTag,"Stores the given tag into the map with the given string key. This is mostly used to store tag lists."
*,*,NBTTagCompound,func_398_g,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
*,*,World,func_517_a,getBlockLightValue,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that  indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
*,*,NBTTagCompound,func_393_a,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
*,*,NBTTagCompound,func_392_a,setCompoundTag,"Stores the given NBTTagCompound into the map with the given string key."
*,*,NBTTagCompound,func_391_a,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
*,*,NBTTagCompound,func_394_a,setShort,"Stores a new NBTTagShort with the given short value into the map with the given string key."
*,*,IWorldAccess,func_689_a,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
*,*,MCHashTable,func_545_g,computeHash,"Makes the passed in integer suitable for hashing by a number of shifts"
*,*,MCHashTable,func_551_a,clearMap,"Removes all entries from the map"
*,*,TileEntity,func_187_a,addMapping,"Adds a new two-way mapping between the class and its string name in both hashmaps."
*,*,World,func_500_a,isMaterialInBB,"Returns true if the given bounding box contains the given material"
*,*,EntityPlayerMP,func_137_a,heal,"Heal living entity (param: amount of half-hearts)"
*,*,BlockFluids,func_299_b,setFluidHeight,"Calculates the height of a fluid from its metadata"
*,*,Chunk,func_345_b,setBlockMetadata,"Set the metadata of a block in the chunk"
*,*,Chunk,func_346_a,setBlockIDWithMetadata,"Sets a blockID of a position within a chunk with metadata. Args: x, y, z, blockID, metadata"
*,*,Chunk,func_341_a,getSavedLightValue,"Gets the amount of light saved in this block (doesn't adjust for daylight)"
*,*,Chunk,func_342_a,getEntitiesOfTypeWithinAAAB,"Gets all entities that can be assigned to the specified class. Args: entityClass, aabb, listToFill"
*,*,Chunk,func_343_c,canBlockSeeTheSky,"Returns whether is not a block above this one blocking sight to the sky (done via checking against the heightmap)"
*,*,NextTickListEntry,func_734_a,comparer,"Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID."
*,*,MinecraftServer,func_6012_f,saveServerWorld,"Saves the server's world, called by both save all and stop."
*,*,World,func_475_i,canExistingBlockSeeTheSky,"Determines if a block can see the sky or not, but if the proper chunk does not already exist, it does not create a new one."
*,*,Material,func_4052_f,setBurning,"Set the canBurn bool to True and return the current object."
*,*,Material,func_4051_e,getBurning,"Returns if the block can burn or not."
*,*,EntityPlayerMP,func_142_f,onDeath,"Called when the mob's health reaches 0."
*,*,EntityGhast,func_149_g,getDropItemId,"Returns the item ID for the item the mob drops on death."
*,*,Packet,func_64_a,addIdClassMapping,"Adds a two way mapping between the packet ID and packet class."
*,*,Packet,func_65_b,readPacket,"Read a packet, prefixed by its ID, from the data stream."
*,*,Packet,func_66_a,writePacket,"Writes a packet, prefixed by its ID, to the data stream."
*,*,Packet,func_67_a,getNewPacket,"Returns a new instance of the specified Packet class."
*,*,Packet1Login,func_68_a,writePacketData,"Abstract. Writes the raw packet data to the data stream."
*,*,Packet,func_69_b,getPacketId,"Returns the ID of this packet."
*,*,TileEntity,func_185_c,createAndLoadEntity,"Creates a new entity and loads its data from the specified NBT."
*,*,MCHashTable,func_546_f,getHash,"Returns the hash code for a key"
*,*,MCHashTable,func_547_a,insert,"Adds an object to a slot"
*,*,MCHashTable,func_549_a,copyTo,"Copies the hash slots to a new array"
*,*,EntityTNTPrimed,func_178_b,explode,"*"
*,*,ItemStack,func_6168_a,useItemRightClick,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
*,*,ItemStack,func_578_d,copy,"Returns a new stack with the same properties."
*,*,MaterialLiquid,func_217_d,getIsLiquid,"Returns if blocks of these materials are liquids."
*,*,InventoryPlayer,func_199_f,dropAllItems,"Drop all armor and main inventory items."
*,*,InventoryPlayer,func_210_c,decrementAnimations,"Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block."
*,*,InventoryPlayer,func_211_b,damageArmor,"Damages armor in each slot by the specified amount."
*,*,MaterialLogic,func_219_b,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
*,*,EntityGhast,func_6098_f,getDeathSound,"Returns the sound this mob makes on death."
*,*,EntityGhast,func_6097_d,getLivingSound,"Returns the sound this mob makes while it's alive."
*,*,Chunk,func_357_a,setBlockID,"Sets a blockID for a position in the chunk. Args: x, y, z, blockID"
*,*,Chunk,func_356_b,getBlockMetadata,"Return the metadata corresponding to the given coordinates inside a chunk."
*,*,Chunk,func_354_c,getBlockLightValue,"Gets the amount of light on a block taking into account sunlight"
*,*,NBTTagCompound,func_400_i,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
*,*,ServerConfigurationManager,func_9241_a,banPlayer,"adds a player to the ban list"
*,*,ServerConfigurationManager,func_9240_d,unbanIP,"unbans the given IP string"
*,*,ServerConfigurationManager,func_9243_e,opPlayer,"ops the player given"
*,*,ServerConfigurationManager,func_9245_g,loadBannedList,"loads the list of banned players"
*,*,ServerConfigurationManager,func_9244_b,unbanPlayer,"removes a player from the ban list"
*,*,ServerConfigurationManager,func_9247_c,banIP,"bans the given IP string"
*,*,ServerConfigurationManager,func_9246_f,deopPlayer,"deops the player given"
*,*,ServerConfigurationManager,func_9249_i,loadOps,"loads the ops from the ops file"
*,*,ServerConfigurationManager,func_9248_h,saveBannedList,"saves the list of banned players"
*,*,ServerConfigurationManager,func_9239_j,saveOps,"saves the ops to the ops file"
*,*,InventoryPlayer,func_212_e,getTotalArmorValue,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
*,*,MCHashTable,func_555_a,getSlotIndex,"Computes the index of the slot for the hash and slot count passed in."
*,*,MCHashTable,func_554_a,addKey,"Adds a key and associated value to this map"
*,*,MCHashTable,func_557_e,removeEntry,"Removes the specified entry from the map and returns it"
*,*,Path,func_418_c,isPathEmpty,"Returns true if this path contains no points"
*,*,MCHashTable,func_550_a,lookup,"Returns the object associated to a key"
*,*,MCHashTable,func_553_d,removeObject,"Removes the specified object from the map and returns it"
*,*,MCHashTable,func_552_h,grow,"Increases the number of hash slots"
*,*,Path,func_414_a,changeDistance,"Changes the provided point's distance to target"
*,*,Path,func_415_b,dequeue,"Returns and removes the first point in the path"
*,*,Path,func_416_b,sortForward,"Sorts a point to the right"
*,*,Path,func_417_a,clearPath,"Clears the path"
*,*,Path,func_412_a,sortBack,"Sorts a point to the left"
*,*,Path,func_413_a,addPoint,"Adds a point to the path"
*,*,ServerConfigurationManager,func_630_i,sendChatMessageToAllPlayers,"sends a chat message to all players currently connected"
*,*,ServerConfigurationManager,func_633_c,getPlayerList,"returns a string containing a comma-seperated list of player names"
*,*,Chunk,func_329_a,getEntitiesWithinAABBForEntity,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
*,*,Chunk,func_344_a,getBlockID,"Return the ID of a block in the chunk."
*,*,ServerConfigurationManager,func_628_a,sendChatMessageToPlayer,"sends a chat message to the player with the name specified (not necessarily a whisper)"
*,*,ServerConfigurationManager,func_617_d,savePlayerStates,"Saves all of the player's states"
*,*,EntityPlayerMP,func_153_y,onLivingUpdate,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
*,*,EntityAnimals,func_155_a,getCanSpawnHere,"Checks if the entity's current position is a valid location to spawn this entity."
*,*,NetworkManager,func_748_f,getWriteThread,"Returns the write thread."
*,*,NetworkManager,func_749_d,sendNetworkPacket,"Static accessor to sendPacket."
*,*,NetworkManager,func_740_b,isServerTerminating,"Is the server terminating? Client side aways returns false."
*,*,NetworkManager,func_741_f,readPacket,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
*,*,NetworkManager,func_742_e,getReadThread,"Returns the read thread."
*,*,NetworkManager,func_743_a,isRunning,"Whether the network is operational."
*,*,NetworkManager,func_744_d,getNumChunkDataPackets,"Returns the number of chunk data packets waiting to be sent.,,DUPLICATE"
*,*,NetworkManager,func_745_a,addToSendQueue,"Adds the packet to the correct send queue (chunk data packets go to a separate queue)."
*,*,NetworkManager,func_746_e,sendPacket,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
*,*,NetworkManager,func_747_a,processReadPackets,"Checks timeouts and processes all pending read packets."
*,*,ServerConfigurationManager,func_621_a,sendPacketToPlayer,"sends a packet to the player with the name specified"
*,*,BlockCrops,func_278_h,getGrowthRate,"Gets the growth rate for the crop. Setup to encourage rows by halving growth rate if there is diagonals, crops on different sides that aren't opposing, and by adding growth for every crop next to this one (and for crop below this one). Args: x, y, z"
*,*,ServerConfigurationManager,func_620_h,getPlayerEntity,"gets the player entity for the player with the name specified"
*,*,ItemStack,func_569_a,getItem,"Returns the object corresponding to the stack."
*,*,IWorldAccess,func_687_a,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
*,*,ItemStack,func_568_a,hitBlock,"Calls the corresponding fct in di"
*,*,IWorldAccess,func_682_a,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
*,*,NetworkManager,func_752_c,serverShutdown,"Server-only method to shut down the network.,,DUPLICATE"
*,*,NBTTagCompound,func_390_a,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
*,*,NBTTagCompound,func_397_j,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
*,*,NBTTagCompound,func_396_a,setLong,"Stores a new NBTTagLong with the given long value into the map with the given string key."
*,*,InventoryPlayer,func_208_a,getStrVsBlock,"Gets the strength of the current item (tool) against the specified block, 1.0f if not holding anything."
*,*,IChunkProvider,func_360_a,saveWorld,"Called to save the world"
*,*,NBTTagCompound,func_395_d,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
*,*,InventoryPlayer,func_201_a,addItemStackToInventory,"Adds the item stack to the inventory, returns false if it is impossible."
*,*,InventoryPlayer,func_203_b,readFromNBT,"Reads from the given tag list and fills the slots in the inventory with the correct items."
*,*,InventoryPlayer,func_207_b,canHarvestBlock,"Returns whether the current item (tool) can harvest from the specified block (actually get a result)."
*,*,NBTTagCompound,func_389_f,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
*,*,WorldGenFlowers,func_419_a,generate,"*"
*,*,NBTTagCompound,func_410_a,hasKey,"Returns whether the given string has been previously stored as a key in the map."
*,*,NBTTagCompound,func_411_a,setDouble,"Stores a new NBTTagDouble with the given double value into the map with the given string key."
*,*,EntityGhast,func_6102_h,getSoundVolume,"Returns the volume for the sounds this mob makes."
*,*,EntityGhast,func_6100_e,getHurtSound,"Returns the sound this mob makes when it is hurt."
*,*,NetworkManager,func_754_a,setNetHandler,"Sets the NetHandler for this NetworkManager. Server-only.,,DUPLICATE"
*,*,NBTTagCompound,func_409_a,setByte,"Stores a new NBTTagByte with the given byte value into the map with the given string key."
*,*,NBTTagCompound,func_408_b,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_407_k,getTagList,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
*,*,NBTTagCompound,func_406_c,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_405_a,setInteger,"Stores a new NBTTagInt with the given integer value into the map with the given string key."
*,*,NBTTagCompound,func_404_e,getLong,"Retrieves a long value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_403_a,setString,"Stores a new NBTTagString with the given string value into the map with the given string key."
*,*,NBTTagCompound,func_402_l,getBoolean,"Retrieves a boolean value using the specified key, or false if no such key was stored. This uses the getByte method."
*,*,NBTTagCompound,func_401_h,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
*,*,MathHelper,func_588_d,floor_float,"Returns the greatest integer less than or equal to the float argument"
*,*,MathHelper,func_584_b,floor_double,"Returns the greatest integer less than or equal to the double argument"
*,*,ServerConfigurationManager,func_631_a,sendPacketToAllPlayers,"sends a packet to all players"
*,*,ServerConfigurationManager,func_636_a,sentTileEntityToPlayer,"sends a tilentity to the player name specified"
*,*,NetworkManager,func_753_a,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
*,*,NetworkManager,func_751_c,readNetworkPacket,"Static accessor to readPacket."
*,*,NetworkManager,func_750_a,onNetworkError,"Used to report network errors and causes a network shutdown."
*,*,NetworkManager,func_755_b,getRemoteAddress,"Returns the socket address of the remote side. Server-only.,,DUPLICATE"
*,*,ServerConfigurationManager,func_618_a,setPlayerManager,"Sets the NBT manager to the one for the worldserver given"
*,*,Chunk,func_330_a,setLightValue,"Sets the light value at the coordinate. If enumskyblock is set to sky it sets it in the skylightmap and if its a block then into the blocklightmap. Args enumSkyBlock, x, y, z, lightValue"
*,*,Chunk,func_335_a,addEntity,"Adds an entity to the chunk. Args: entity"
*,*,Chunk,func_337_b,getHeightValue,"Returns the value in the height map at this x, z coordinate in the chunk"
